Municipios;Sexo;Periodo;Total
46240 Terrateig;Total;2010;335
46240 Terrateig;Total;2009;337
46240 Terrateig;Total;2008;339
46240 Terrateig;Total;2007;343
46240 Terrateig;Total;2006;352
46240 Terrateig;Total;2005;348
46240 Terrateig;Total;2004;393
46240 Terrateig;Total;2003;350
46240 Terrateig;Total;2002;232
46240 Terrateig;Total;2001;210
46240 Terrateig;Total;2000;200
46240 Terrateig;Total;1999;202
46240 Terrateig;Total;1998;206
46240 Terrateig;Total;1997;""
46240 Terrateig;Total;1996;195
46241 Titaguas;Total;2021;470
46241 Titaguas;Total;2020;454
46241 Titaguas;Total;2019;453
46241 Titaguas;Total;2018;459
46241 Titaguas;Total;2017;450
46241 Titaguas;Total;2016;471
46241 Titaguas;Total;2015;473
46241 Titaguas;Total;2014;502
46241 Titaguas;Total;2013;516
46241 Titaguas;Total;2012;508
46241 Titaguas;Total;2011;518
46241 Titaguas;Total;2010;525
46241 Titaguas;Total;2009;525
46241 Titaguas;Total;2008;534
46241 Titaguas;Total;2007;541
46241 Titaguas;Total;2006;535
46241 Titaguas;Total;2005;522
46241 Titaguas;Total;2004;544
46241 Titaguas;Total;2003;553
46241 Titaguas;Total;2002;543
46241 Titaguas;Total;2001;562
46241 Titaguas;Total;2000;555
46241 Titaguas;Total;1999;554
46241 Titaguas;Total;1998;554
46241 Titaguas;Total;1997;""
46241 Titaguas;Total;1996;556
46242 Torrebaja;Total;2021;403
46242 Torrebaja;Total;2020;402
46242 Torrebaja;Total;2019;411
46242 Torrebaja;Total;2018;397
46242 Torrebaja;Total;2017;412
46242 Torrebaja;Total;2016;412
46242 Torrebaja;Total;2015;435
46242 Torrebaja;Total;2014;429
46242 Torrebaja;Total;2013;445
46242 Torrebaja;Total;2012;463
46242 Torrebaja;Total;2011;457
46242 Torrebaja;Total;2010;455
46242 Torrebaja;Total;2009;444
46242 Torrebaja;Total;2008;433
46242 Torrebaja;Total;2007;418
46242 Torrebaja;Total;2006;414
46242 Torrebaja;Total;2005;427
46242 Torrebaja;Total;2004;432
46242 Torrebaja;Total;2003;444
46242 Torrebaja;Total;2002;439
46242 Torrebaja;Total;2001;438
46242 Torrebaja;Total;2000;447
46242 Torrebaja;Total;1999;439
46242 Torrebaja;Total;1998;450
46242 Torrebaja;Total;1997;""
46242 Torrebaja;Total;1996;457
46243 Torrella;Total;2021;135
46243 Torrella;Total;2020;145
46243 Torrella;Total;2019;146
46243 Torrella;Total;2018;148
46243 Torrella;Total;2017;145
46243 Torrella;Total;2016;154
46243 Torrella;Total;2015;156
46243 Torrella;Total;2014;158
46243 Torrella;Total;2013;152
46243 Torrella;Total;2012;158
46243 Torrella;Total;2011;155
46243 Torrella;Total;2010;145
46243 Torrella;Total;2009;148
46243 Torrella;Total;2008;150
46243 Torrella;Total;2007;158
46243 Torrella;Total;2006;149
46243 Torrella;Total;2005;165
46243 Torrella;Total;2004;166
46243 Torrella;Total;2003;161
46243 Torrella;Total;2002;174
46243 Torrella;Total;2001;174
46243 Torrella;Total;2000;175
46243 Torrella;Total;1999;180
46243 Torrella;Total;1998;196
46243 Torrella;Total;1997;""
46243 Torrella;Total;1996;204
46244 Torrent;Total;2021;84.025
46244 Torrent;Total;2020;83.962
46244 Torrent;Total;2019;82.208
46244 Torrent;Total;2018;81.245
46244 Torrent;Total;2017;80.630
46244 Torrent;Total;2016;80.762
46244 Torrent;Total;2015;80.107
46244 Torrent;Total;2014;80.551
46244 Torrent;Total;2013;80.759
46244 Torrent;Total;2012;81.402
46244 Torrent;Total;2011;80.610
46244 Torrent;Total;2010;79.843
46244 Torrent;Total;2009;78.543
46244 Torrent;Total;2008;76.927
46244 Torrent;Total;2007;75.131
46244 Torrent;Total;2006;74.616
46244 Torrent;Total;2005;72.660
46244 Torrent;Total;2004;71.314
46244 Torrent;Total;2003;69.620
46244 Torrent;Total;2002;67.393
46244 Torrent;Total;2001;65.538
46244 Torrent;Total;2000;64.586
46244 Torrent;Total;1999;63.616
46244 Torrent;Total;1998;62.562
46244 Torrent;Total;1997;""
46244 Torrent;Total;1996;60.999
46245 Torres Torres;Total;2021;672
46245 Torres Torres;Total;2020;669
46245 Torres Torres;Total;2019;637
46245 Torres Torres;Total;2018;640
46245 Torres Torres;Total;2017;641
46245 Torres Torres;Total;2016;644
46245 Torres Torres;Total;2015;642
46245 Torres Torres;Total;2014;630
46245 Torres Torres;Total;2013;631
46245 Torres Torres;Total;2012;614
46245 Torres Torres;Total;2011;602
46245 Torres Torres;Total;2010;591
46245 Torres Torres;Total;2009;588
46245 Torres Torres;Total;2008;550
46245 Torres Torres;Total;2007;518
46245 Torres Torres;Total;2006;529
46245 Torres Torres;Total;2005;509
46245 Torres Torres;Total;2004;492
46245 Torres Torres;Total;2003;483
46245 Torres Torres;Total;2002;458
46245 Torres Torres;Total;2001;451
46245 Torres Torres;Total;2000;435
46245 Torres Torres;Total;1999;421
46245 Torres Torres;Total;1998;415
46245 Torres Torres;Total;1997;""
46245 Torres Torres;Total;1996;417
46246 Tous;Total;2021;1.284
46246 Tous;Total;2020;1.287
46246 Tous;Total;2019;1.263
46246 Tous;Total;2018;1.254
46246 Tous;Total;2017;1.268
46246 Tous;Total;2016;1.270
46246 Tous;Total;2015;1.265
46246 Tous;Total;2014;1.268
46246 Tous;Total;2013;1.314
46246 Tous;Total;2012;1.301
46246 Tous;Total;2011;1.268
46246 Tous;Total;2010;1.268
46246 Tous;Total;2009;1.260
46246 Tous;Total;2008;1.172
46246 Tous;Total;2007;1.152
46246 Tous;Total;2006;1.126
46246 Tous;Total;2005;1.116
46246 Tous;Total;2004;1.114
46246 Tous;Total;2003;1.100
46246 Tous;Total;2002;1.116
46246 Tous;Total;2001;1.132
46246 Tous;Total;2000;1.183
46246 Tous;Total;1999;1.199
46246 Tous;Total;1998;1.182
46246 Tous;Total;1997;""
46246 Tous;Total;1996;1.205
46247 Tuéjar;Total;2021;1.164
46247 Tuéjar;Total;2020;1.137
46247 Tuéjar;Total;2019;1.116
46247 Tuéjar;Total;2018;1.132
46247 Tuéjar;Total;2017;1.147
46247 Tuéjar;Total;2016;1.193
46247 Tuéjar;Total;2015;1.158
46247 Tuéjar;Total;2014;1.157
46247 Tuéjar;Total;2013;1.161
46247 Tuéjar;Total;2012;1.206
46247 Tuéjar;Total;2011;1.234
46247 Tuéjar;Total;2010;1.201
46247 Tuéjar;Total;2009;1.236
46247 Tuéjar;Total;2008;1.271
46247 Tuéjar;Total;2007;1.300
46247 Tuéjar;Total;2006;1.208
46247 Tuéjar;Total;2005;1.225
46247 Tuéjar;Total;2004;1.212
46247 Tuéjar;Total;2003;1.186
46247 Tuéjar;Total;2002;1.225
46247 Tuéjar;Total;2001;1.243
46247 Tuéjar;Total;2000;1.268
46247 Tuéjar;Total;1999;1.290
46247 Tuéjar;Total;1998;1.311
46247 Tuéjar;Total;1997;""
46247 Tuéjar;Total;1996;1.342
46248 Turís;Total;2021;6.910
46248 Turís;Total;2020;6.722
46248 Turís;Total;2019;6.646
46248 Turís;Total;2018;6.623
46248 Turís;Total;2017;6.627
46248 Turís;Total;2016;6.609
46248 Turís;Total;2015;6.528
46248 Turís;Total;2014;6.588
46248 Turís;Total;2013;6.678
46248 Turís;Total;2012;6.637
46248 Turís;Total;2011;6.529
46248 Turís;Total;2010;6.546
46248 Turís;Total;2009;6.499
46248 Turís;Total;2008;6.317
46248 Turís;Total;2007;6.053
46248 Turís;Total;2006;5.788
46248 Turís;Total;2005;5.556
46248 Turís;Total;2004;5.305
46248 Turís;Total;2003;5.100
46248 Turís;Total;2002;4.954
46248 Turís;Total;2001;4.804
46248 Turís;Total;2000;4.733
46248 Turís;Total;1999;4.655
46248 Turís;Total;1998;4.560
46248 Turís;Total;1997;""
46248 Turís;Total;1996;4.471
46249 Utiel;Total;2021;11.478
46249 Utiel;Total;2020;11.458
46249 Utiel;Total;2019;11.531
46249 Utiel;Total;2018;11.540
46249 Utiel;Total;2017;11.601
46249 Utiel;Total;2016;11.748
46249 Utiel;Total;2015;11.915
46249 Utiel;Total;2014;12.082
46249 Utiel;Total;2013;12.311
46249 Utiel;Total;2012;12.429
46249 Utiel;Total;2011;12.449
46249 Utiel;Total;2010;12.421
46249 Utiel;Total;2009;12.420
46249 Utiel;Total;2008;12.294
46249 Utiel;Total;2007;12.053
46249 Utiel;Total;2006;12.012
46249 Utiel;Total;2005;11.899
46249 Utiel;Total;2004;11.848
46249 Utiel;Total;2003;11.845
46249 Utiel;Total;2002;11.789
46249 Utiel;Total;2001;11.839
46249 Utiel;Total;2000;11.781
46249 Utiel;Total;1999;11.822
46249 Utiel;Total;1998;11.843
46249 Utiel;Total;1997;""
46249 Utiel;Total;1996;11.782
46250 València;Total;2021;789.744
46250 València;Total;2020;800.215
46250 València;Total;2019;794.288
46250 València;Total;2018;791.413
46250 València;Total;2017;787.808
46250 València;Total;2016;790.201
46250 València;Total;2015;786.189
46250 València;Total;2014;786.424
46250 València;Total;2013;792.303
46250 València;Total;2012;797.028
46250 València;Total;2011;798.033
46250 València;Total;2010;809.267
46250 València;Total;2009;814.208
46250 València;Total;2008;807.200
46250 València;Total;2007;797.654
46250 València;Total;2006;805.304
46250 València;Total;2005;796.549
46250 València;Total;2004;785.732
46250 València;Total;2003;780.653
46250 València;Total;2002;761.871
46250 València;Total;2001;746.612
46250 València;Total;2000;739.014
46250 València;Total;1999;739.412
46250 València;Total;1998;739.412
46250 València;Total;1997;""
46250 València;Total;1996;746.683
46251 Vallada;Total;2021;3.092
46251 Vallada;Total;2020;3.096
46251 Vallada;Total;2019;3.039
46251 Vallada;Total;2018;3.036
46251 Vallada;Total;2017;3.093
46251 Vallada;Total;2016;3.089
46251 Vallada;Total;2015;3.121
46251 Vallada;Total;2014;3.135
46251 Vallada;Total;2013;3.169
46251 Vallada;Total;2012;3.309
46251 Vallada;Total;2011;3.365
46251 Vallada;Total;2010;3.447
46251 Vallada;Total;2009;3.463
46251 Vallada;Total;2008;3.466
46251 Vallada;Total;2007;3.409
46251 Vallada;Total;2006;3.288
46251 Vallada;Total;2005;3.329
46251 Vallada;Total;2004;3.339
46251 Vallada;Total;2003;3.275
46251 Vallada;Total;2002;3.185
46251 Vallada;Total;2001;3.117
46251 Vallada;Total;2000;3.151
46251 Vallada;Total;1999;3.064
46251 Vallada;Total;1998;2.972
46251 Vallada;Total;1997;""
46251 Vallada;Total;1996;3.089
46252 Vallanca;Total;2021;136
46252 Vallanca;Total;2020;133
46252 Vallanca;Total;2019;139
46252 Vallanca;Total;2018;126
46252 Vallanca;Total;2017;120
46252 Vallanca;Total;2016;133
46252 Vallanca;Total;2015;149
46252 Vallanca;Total;2014;156
46252 Vallanca;Total;2013;159
46252 Vallanca;Total;2012;160
46252 Vallanca;Total;2011;156
46252 Vallanca;Total;2010;148
46252 Vallanca;Total;2009;155
46252 Vallanca;Total;2008;170
46252 Vallanca;Total;2007;172
46252 Vallanca;Total;2006;168
46252 Vallanca;Total;2005;180
46252 Vallanca;Total;2004;190
46252 Vallanca;Total;2003;229
46252 Vallanca;Total;2002;209
46252 Vallanca;Total;2001;223
46252 Vallanca;Total;2000;235
46252 Vallanca;Total;1999;237
46252 Vallanca;Total;1998;236
46252 Vallanca;Total;1997;""
46252 Vallanca;Total;1996;240
46253 Vallés;Total;2021;152
46253 Vallés;Total;2020;154
46253 Vallés;Total;2019;157
46253 Vallés;Total;2018;157
46253 Vallés;Total;2017;153
46253 Vallés;Total;2016;161
46253 Vallés;Total;2015;145
46253 Vallés;Total;2014;154
46253 Vallés;Total;2013;161
46253 Vallés;Total;2012;162
46253 Vallés;Total;2011;167
46253 Vallés;Total;2010;141
46253 Vallés;Total;2009;145
46253 Vallés;Total;2008;131
46253 Vallés;Total;2007;133
46253 Vallés;Total;2006;122
46253 Vallés;Total;2005;92
46253 Vallés;Total;2004;95
46253 Vallés;Total;2003;98
46253 Vallés;Total;2002;100
46253 Vallés;Total;2001;100
46253 Vallés;Total;2000;102
46253 Vallés;Total;1999;107
46253 Vallés;Total;1998;101
46253 Vallés;Total;1997;""
46253 Vallés;Total;1996;103
46254 Venta del Moro;Total;2021;1.194
46254 Venta del Moro;Total;2020;1.198
46254 Venta del Moro;Total;2019;1.207
46254 Venta del Moro;Total;2018;1.242
46254 Venta del Moro;Total;2017;1.277
46254 Venta del Moro;Total;2016;1.299
46254 Venta del Moro;Total;2015;1.376
46254 Venta del Moro;Total;2014;1.400
46254 Venta del Moro;Total;2013;1.427
46254 Venta del Moro;Total;2012;1.443
46254 Venta del Moro;Total;2011;1.443
46254 Venta del Moro;Total;2010;1.473
46254 Venta del Moro;Total;2009;1.497
46254 Venta del Moro;Total;2008;1.401
46254 Venta del Moro;Total;2007;1.455
46254 Venta del Moro;Total;2006;1.507
46254 Venta del Moro;Total;2005;1.413
46254 Venta del Moro;Total;2004;1.493
46254 Venta del Moro;Total;2003;1.526
46254 Venta del Moro;Total;2002;1.543
46254 Venta del Moro;Total;2001;1.576
46254 Venta del Moro;Total;2000;1.567
46254 Venta del Moro;Total;1999;1.592
46254 Venta del Moro;Total;1998;1.601
46254 Venta del Moro;Total;1997;""
46254 Venta del Moro;Total;1996;1.636
46255 Vilallonga/Villalonga;Total;2021;4.453
46255 Vilallonga/Villalonga;Total;2020;4.370
46255 Vilallonga/Villalonga;Total;2019;4.270
46255 Vilallonga/Villalonga;Total;2018;4.303
46255 Vilallonga/Villalonga;Total;2017;4.371
46255 Vilallonga/Villalonga;Total;2016;4.375
46255 Vilallonga/Villalonga;Total;2015;4.352
46255 Vilallonga/Villalonga;Total;2014;4.350
46255 Vilallonga/Villalonga;Total;2013;4.563
46255 Vilallonga/Villalonga;Total;2012;4.449
46255 Vilallonga/Villalonga;Total;2011;4.327
46255 Vilallonga/Villalonga;Total;2010;4.331
46255 Vilallonga/Villalonga;Total;2009;4.369
46255 Vilallonga/Villalonga;Total;2008;4.316
46255 Vilallonga/Villalonga;Total;2007;4.141
46255 Vilallonga/Villalonga;Total;2006;3.984
46255 Vilallonga/Villalonga;Total;2005;3.999
46255 Vilallonga/Villalonga;Total;2004;3.996
46255 Vilallonga/Villalonga;Total;2003;3.843
46255 Vilallonga/Villalonga;Total;2002;3.550
46255 Vilallonga/Villalonga;Total;2001;3.665
46255 Vilallonga/Villalonga;Total;2000;3.639
46255 Vilallonga/Villalonga;Total;1999;3.621
46255 Vilallonga/Villalonga;Total;1998;3.649
46255 Vilallonga/Villalonga;Total;1997;""
46255 Vilallonga/Villalonga;Total;1996;3.649
46256 Vilamarxant;Total;2021;10.097
46256 Vilamarxant;Total;2020;9.891
46256 Vilamarxant;Total;2019;9.717
46256 Vilamarxant;Total;2018;9.550
46256 Vilamarxant;Total;2017;9.376
46256 Vilamarxant;Total;2016;9.223
46256 Vilamarxant;Total;2015;9.208
46256 Vilamarxant;Total;2014;9.204
46256 Vilamarxant;Total;2013;9.414
46256 Vilamarxant;Total;2012;9.491
46256 Vilamarxant;Total;2011;9.393
46256 Vilamarxant;Total;2010;9.129
46256 Vilamarxant;Total;2009;8.767
46256 Vilamarxant;Total;2008;8.257
46256 Vilamarxant;Total;2007;7.761
46256 Vilamarxant;Total;2006;7.505
46256 Vilamarxant;Total;2005;7.152
46256 Vilamarxant;Total;2004;6.730
46256 Vilamarxant;Total;2003;6.516
46256 Vilamarxant;Total;2002;6.295
46256 Vilamarxant;Total;2001;6.151
46256 Vilamarxant;Total;2000;5.993
46256 Vilamarxant;Total;1999;5.862
46256 Vilamarxant;Total;1998;5.813
46256 Vilamarxant;Total;1997;""
46256 Vilamarxant;Total;1996;5.592
46258 Villar del Arzobispo;Total;2021;3.578
46258 Villar del Arzobispo;Total;2020;3.536
46258 Villar del Arzobispo;Total;2019;3.554
46258 Villar del Arzobispo;Total;2018;3.579
46258 Villar del Arzobispo;Total;2017;3.542
46258 Villar del Arzobispo;Total;2016;3.565
46258 Villar del Arzobispo;Total;2015;3.597
46258 Villar del Arzobispo;Total;2014;3.665
46258 Villar del Arzobispo;Total;2013;3.726
46258 Villar del Arzobispo;Total;2012;3.777
46258 Villar del Arzobispo;Total;2011;3.804
46258 Villar del Arzobispo;Total;2010;3.879
46258 Villar del Arzobispo;Total;2009;3.894
46258 Villar del Arzobispo;Total;2008;3.863
46258 Villar del Arzobispo;Total;2007;3.828
46258 Villar del Arzobispo;Total;2006;3.801
46258 Villar del Arzobispo;Total;2005;3.673
46258 Villar del Arzobispo;Total;2004;3.626
46258 Villar del Arzobispo;Total;2003;3.470
46258 Villar del Arzobispo;Total;2002;3.505
46258 Villar del Arzobispo;Total;2001;3.459
46258 Villar del Arzobispo;Total;2000;3.457
46258 Villar del Arzobispo;Total;1999;3.441
46258 Villar del Arzobispo;Total;1998;3.494
46258 Villar del Arzobispo;Total;1997;""
46258 Villar del Arzobispo;Total;1996;3.460
46259 Villargordo del Cabriel;Total;2021;585
46259 Villargordo del Cabriel;Total;2020;582
46259 Villargordo del Cabriel;Total;2019;589
46259 Villargordo del Cabriel;Total;2018;586
46259 Villargordo del Cabriel;Total;2017;612
46259 Villargordo del Cabriel;Total;2016;639
46259 Villargordo del Cabriel;Total;2015;650
46259 Villargordo del Cabriel;Total;2014;654
46259 Villargordo del Cabriel;Total;2013;654
46259 Villargordo del Cabriel;Total;2012;651
46259 Villargordo del Cabriel;Total;2011;770
46259 Villargordo del Cabriel;Total;2010;688
46259 Villargordo del Cabriel;Total;2009;685
46259 Villargordo del Cabriel;Total;2008;700
46259 Villargordo del Cabriel;Total;2007;664
46259 Villargordo del Cabriel;Total;2006;676
46259 Villargordo del Cabriel;Total;2005;699
46259 Villargordo del Cabriel;Total;2004;719
46259 Villargordo del Cabriel;Total;2003;699
46259 Villargordo del Cabriel;Total;2002;702
46259 Villargordo del Cabriel;Total;2001;690
46259 Villargordo del Cabriel;Total;2000;719
46259 Villargordo del Cabriel;Total;1999;710
46259 Villargordo del Cabriel;Total;1998;694
46259 Villargordo del Cabriel;Total;1997;""
46259 Villargordo del Cabriel;Total;1996;739
46260 Vinalesa;Total;2021;3.451
46260 Vinalesa;Total;2020;3.412
46260 Vinalesa;Total;2019;3.420
46260 Vinalesa;Total;2018;3.380
46260 Vinalesa;Total;2017;3.345
46260 Vinalesa;Total;2016;3.310
46260 Vinalesa;Total;2015;3.284
46260 Vinalesa;Total;2014;3.244
46260 Vinalesa;Total;2013;3.244
46260 Vinalesa;Total;2012;3.205
46260 Vinalesa;Total;2011;3.166
46260 Vinalesa;Total;2010;3.164
46260 Vinalesa;Total;2009;3.123
46260 Vinalesa;Total;2008;2.970
46260 Vinalesa;Total;2007;2.783
46260 Vinalesa;Total;2006;2.647
46260 Vinalesa;Total;2005;2.592
46260 Vinalesa;Total;2004;2.576
46260 Vinalesa;Total;2003;2.511
46260 Vinalesa;Total;2002;2.475
46260 Vinalesa;Total;2001;2.378
46260 Vinalesa;Total;2000;2.341
46260 Vinalesa;Total;1999;2.294
46260 Vinalesa;Total;1998;2.295
46260 Vinalesa;Total;1997;""
46260 Vinalesa;Total;1996;2.265
46145 Xàtiva;Total;2021;29.459
46145 Xàtiva;Total;2020;29.623
46145 Xàtiva;Total;2019;29.231
46145 Xàtiva;Total;2018;29.045
46145 Xàtiva;Total;2017;29.070
46145 Xàtiva;Total;2016;28.973
46145 Xàtiva;Total;2015;29.095
46145 Xàtiva;Total;2014;29.343
46145 Xàtiva;Total;2013;29.400
46145 Xàtiva;Total;2012;29.196
46145 Xàtiva;Total;2011;29.469
46145 Xàtiva;Total;2010;29.361
46145 Xàtiva;Total;2009;29.386
46145 Xàtiva;Total;2008;29.363
46145 Xàtiva;Total;2007;28.597
46145 Xàtiva;Total;2006;28.474
46145 Xàtiva;Total;2005;28.222
46145 Xàtiva;Total;2004;27.679
46145 Xàtiva;Total;2003;27.300
46145 Xàtiva;Total;2002;26.520
46145 Xàtiva;Total;2001;25.996
46145 Xàtiva;Total;2000;25.478
46145 Xàtiva;Total;1999;25.365
46145 Xàtiva;Total;1998;24.878
46145 Xàtiva;Total;1997;""
46145 Xàtiva;Total;1996;24.760
46143 Xeraco;Total;2021;5.771
46143 Xeraco;Total;2020;5.720
46143 Xeraco;Total;2019;5.655
46143 Xeraco;Total;2018;5.702
46143 Xeraco;Total;2017;5.715
46143 Xeraco;Total;2016;5.732
46143 Xeraco;Total;2015;5.881
46143 Xeraco;Total;2014;5.907
46143 Xeraco;Total;2013;6.251
46143 Xeraco;Total;2012;6.230
46143 Xeraco;Total;2011;6.156
46143 Xeraco;Total;2010;6.129
46143 Xeraco;Total;2009;6.186
46143 Xeraco;Total;2008;6.259
46143 Xeraco;Total;2007;5.871
46143 Xeraco;Total;2006;5.671
46143 Xeraco;Total;2005;5.643
46143 Xeraco;Total;2004;5.443
46143 Xeraco;Total;2003;5.356
46143 Xeraco;Total;2002;5.145
46143 Xeraco;Total;2001;5.055
46143 Xeraco;Total;2000;4.982
46143 Xeraco;Total;1999;4.888
46143 Xeraco;Total;1998;4.754
46143 Xeraco;Total;1997;""
46143 Xeraco;Total;1996;4.573
46146 Xeresa;Total;2021;2.256
46146 Xeresa;Total;2020;2.197
46146 Xeresa;Total;2019;2.168
46146 Xeresa;Total;2018;2.145
46146 Xeresa;Total;2017;2.162
46146 Xeresa;Total;2016;2.197
46146 Xeresa;Total;2015;2.239
46146 Xeresa;Total;2014;2.246
46146 Xeresa;Total;2013;2.268
46146 Xeresa;Total;2012;2.294
46146 Xeresa;Total;2011;2.320
46146 Xeresa;Total;2010;2.274
46146 Xeresa;Total;2009;2.221
46146 Xeresa;Total;2008;2.220
46146 Xeresa;Total;2007;2.141
46146 Xeresa;Total;2006;2.029
46146 Xeresa;Total;2005;2.002
46146 Xeresa;Total;2004;1.958
46146 Xeresa;Total;2003;1.942
46146 Xeresa;Total;2002;1.884
46146 Xeresa;Total;2001;1.869
46146 Xeresa;Total;2000;1.879
46146 Xeresa;Total;1999;1.879
46146 Xeresa;Total;1998;1.878
46146 Xeresa;Total;1997;""
46146 Xeresa;Total;1996;1.880
46110 Xirivella;Total;2021;30.208
46110 Xirivella;Total;2020;30.197
46110 Xirivella;Total;2019;29.623
46110 Xirivella;Total;2018;29.108
46110 Xirivella;Total;2017;28.950
46110 Xirivella;Total;2016;28.771
46110 Xirivella;Total;2015;28.963
46110 Xirivella;Total;2014;29.309
46110 Xirivella;Total;2013;29.796
46110 Xirivella;Total;2012;30.213
46110 Xirivella;Total;2011;30.405
46110 Xirivella;Total;2010;30.910
46110 Xirivella;Total;2009;30.691
46110 Xirivella;Total;2008;30.633
46110 Xirivella;Total;2007;30.212
46110 Xirivella;Total;2006;30.123
46110 Xirivella;Total;2005;29.311
46110 Xirivella;Total;2004;28.515
46110 Xirivella;Total;2003;28.044
46110 Xirivella;Total;2002;27.384
46110 Xirivella;Total;2001;26.092
46110 Xirivella;Total;2000;26.053
46110 Xirivella;Total;1999;25.957
46110 Xirivella;Total;1998;25.947
46110 Xirivella;Total;1997;""
46110 Xirivella;Total;1996;26.478
46261 Yátova;Total;2021;2.112
46261 Yátova;Total;2020;2.079
46261 Yátova;Total;2019;2.067
46261 Yátova;Total;2018;2.073
46261 Yátova;Total;2017;2.080
46261 Yátova;Total;2016;2.079
46261 Yátova;Total;2015;2.117
46261 Yátova;Total;2014;2.136
46261 Yátova;Total;2013;2.153
46261 Yátova;Total;2012;2.136
